3.69073e-05;0.0527343
3.70073e-05;0.0526006
3.71073e-05;0.0524672
3.72073e-05;0.0523343
3.73073e-05;0.0522018
3.74073e-05;0.0520696
3.75073e-05;0.0519379
3.76073e-05;0.0518066
3.77073e-05;0.0516757
3.78073e-05;0.0515452
3.79073e-05;0.0514151
3.80073e-05;0.0512854
3.81073e-05;0.051156
3.82073e-05;0.0510271
3.83073e-05;0.0508986
3.84073e-05;0.0507704
3.85073e-05;0.0506427
3.86073e-05;0.0505153
3.87073e-05;0.0503884
3.88073e-05;0.0502618
3.89073e-05;0.0501356
3.90073e-05;0.0500098
3.91073e-05;0.0498844
3.92073e-05;0.0497593
3.93073e-05;0.0496346
3.94073e-05;0.0495104
3.95073e-05;0.0493865
3.96073e-05;0.0492629
3.97073e-05;0.0491398
3.98073e-05;0.049017
3.99073e-05;0.0488946
4.00073e-05;0.0487726
4.01073e-05;0.048651
4.02073e-05;0.0485297
4.03073e-05;0.0484088
4.04073e-05;0.0482882
4.05073e-05;0.0481681
4.06073e-05;0.0480483
4.07073e-05;0.0479288
4.08073e-05;0.0478097
4.09073e-05;0.047691
4.10073e-05;0.0475727
4.11073e-05;0.0474547
4.12073e-05;0.0473371
4.13073e-05;0.0472198
4.14073e-05;0.0471029
4.15073e-05;0.0469863
4.16073e-05;0.0468701
4.17073e-05;0.0467543
4.18073e-05;0.0466388
4.19073e-05;0.0465237
4.20073e-05;0.0464089
4.21073e-05;0.0462945
4.22073e-05;0.0461804
4.23073e-05;0.0460666
4.24073e-05;0.0459532
4.25073e-05;0.0458402
4.26073e-05;0.0457275
4.27073e-05;0.0456152
4.28073e-05;0.0455031
4.29073e-05;0.0453915
4.30073e-05;0.0452801
4.31073e-05;0.0451692
4.32073e-05;0.0450585
4.33073e-05;0.0449482
4.34073e-05;0.0448382
4.35073e-05;0.0447286
4.36073e-05;0.0446193
4.37073e-05;0.0445103
4.38073e-05;0.0444017
4.39073e-05;0.0442934
4.40073e-05;0.0441854
4.41073e-05;0.0440777
4.42073e-05;0.0439704
4.43073e-05;0.0438634
4.44073e-05;0.0437568
4.45073e-05;0.0436504
4.46073e-05;0.0435444
4.47073e-05;0.0434387
4.48073e-05;0.0433334
4.49073e-05;0.0432283
4.50073e-05;0.0431236
4.51073e-05;0.0430192
4.52073e-05;0.0429151
4.53073e-05;0.0428113
4.54073e-05;0.0427079
4.55073e-05;0.0426048
4.56073e-05;0.0425019
4.57073e-05;0.0423994
4.58073e-05;0.0422972
4.59073e-05;0.0421954
4.60073e-05;0.0420938
4.61073e-05;0.0419925
4.62073e-05;0.0418916
4.63073e-05;0.0417909
4.64073e-05;0.0416906
4.65073e-05;0.0415906
4.66073e-05;0.0414908
4.67073e-05;0.0413914
4.68073e-05;0.0412923
4.69073e-05;0.0411935
4.70073e-05;0.041095
4.71073e-05;0.0409968
4.72073e-05;0.0408989
4.73073e-05;0.0408013
4.74073e-05;0.0407039
4.75073e-05;0.0406069
4.76073e-05;0.0405102
4.77073e-05;0.0404138
4.78073e-05;0.0403176
4.79073e-05;0.0402218
4.80073e-05;0.0401263
4.81073e-05;0.040031
4.82073e-05;0.039936
4.83073e-05;0.0398414
4.84073e-05;0.039747
4.85073e-05;0.0396529
4.86073e-05;0.0395591
4.87073e-05;0.0394656
4.88073e-05;0.0393723
4.89073e-05;0.0392794
4.90073e-05;0.0391867
4.91073e-05;0.0390943
4.92073e-05;0.0390022
4.93073e-05;0.0389104
4.94073e-05;0.0388189
4.95073e-05;0.0387276
4.96073e-05;0.0386366
4.97073e-05;0.0385459
4.98073e-05;0.0384555
4.99073e-05;0.0383653
5.00073e-05;0.0382754
5.01073e-05;0.0381858
5.02073e-05;0.0380965
5.03073e-05;0.0380075
5.04073e-05;0.0379187
5.05073e-05;0.0378302
5.06073e-05;0.0377419
5.07073e-05;0.0376539
5.08073e-05;0.0375662
5.09073e-05;0.0374788
5.10073e-05;0.0373916
5.11073e-05;0.0373047
5.12073e-05;0.0372181
5.13073e-05;0.0371317
5.14073e-05;0.0370456
5.15073e-05;0.0369597
5.16073e-05;0.0368742
5.17073e-05;0.0367888
5.18073e-05;0.0367038
5.19073e-05;0.036619
5.20073e-05;0.0365344
5.21073e-05;0.0364501
5.22073e-05;0.0363661
5.23073e-05;0.0362823
5.24073e-05;0.0361988
5.25073e-05;0.0361155
5.26073e-05;0.0360325
5.27073e-05;0.0359498
5.28073e-05;0.0358673
5.29073e-05;0.035785
5.30073e-05;0.035703
5.31073e-05;0.0356213
5.32073e-05;0.0355398
5.33073e-05;0.0354585
5.34073e-05;0.0353775
5.35073e-05;0.0352968
5.36073e-05;0.0352162
5.37073e-05;0.035136
5.38073e-05;0.035056
5.39073e-05;0.0349762
5.40073e-05;0.0348967
5.41073e-05;0.0348174
5.42073e-05;0.0347383
5.43073e-05;0.0346595
5.44073e-05;0.034581
5.45073e-05;0.0345026
5.46073e-05;0.0344245
5.47073e-05;0.0343467
5.48073e-05;0.0342691
5.49073e-05;0.0341917
5.50073e-05;0.0341146
5.51073e-05;0.0340377
5.52073e-05;0.033961
5.53073e-05;0.0338846
5.54073e-05;0.0338084
5.55073e-05;0.0337324
5.56073e-05;0.0336567
5.57073e-05;0.0335812
5.58073e-05;0.0335059
5.59073e-05;0.0334309
5.60073e-05;0.0333561
5.61073e-05;0.0332815
5.62073e-05;0.0332071
5.63073e-05;0.033133
5.64073e-05;0.0330591
5.65073e-05;0.0329854
5.66073e-05;0.0329119
5.67073e-05;0.0328387
5.68073e-05;0.0327657
5.69073e-05;0.0326929
5.70073e-05;0.0326204
5.71073e-05;0.032548
5.72073e-05;0.0324759
5.73073e-05;0.032404
5.74073e-05;0.0323323
5.75073e-05;0.0322609
5.76073e-05;0.0321896
5.77073e-05;0.0321186
5.78073e-05;0.0320478
5.79073e-05;0.0319772
5.80073e-05;0.0319068
5.81073e-05;0.0318367
5.82073e-05;0.0317667
5.83073e-05;0.031697
5.84073e-05;0.0316275
5.85073e-05;0.0315582
5.86073e-05;0.0314891
5.87073e-05;0.0314202
5.88073e-05;0.0313515
5.89073e-05;0.031283
5.89354e-05;0.0312929
5.89506e-05;0.031342
5.89654e-05;0.0314646
5.89788e-05;0.0316716
5.89966e-05;0.0321346
5.90323e-05;0.0338239
5.90848e-05;0.0381865
5.91356e-05;0.0441646
5.91986e-05;0.0528393
5.92677e-05;0.0625217
5.93677e-05;0.0751711
5.94677e-05;0.086291
5.95677e-05;0.0970071
5.96677e-05;0.108133
5.97677e-05;0.119646
5.98677e-05;0.131176
5.99677e-05;0.142515
6.00677e-05;0.15371
6.01677e-05;0.164875
6.02677e-05;0.176059
6.03677e-05;0.187239
6.04677e-05;0.19838
6.05677e-05;0.209473
6.06677e-05;0.220527
6.07677e-05;0.231551
6.08677e-05;0.242549
6.09677e-05;0.253516
6.10677e-05;0.264449
6.11677e-05;0.275349
6.12677e-05;0.286218
6.13677e-05;0.297055
6.14677e-05;0.307861
6.15677e-05;0.318635
6.16677e-05;0.329378
6.17677e-05;0.34009
6.18677e-05;0.35077
6.19677e-05;0.361419
6.20677e-05;0.372037
6.21677e-05;0.382625
6.22677e-05;0.393181
6.23677e-05;0.403707
6.24677e-05;0.414202
6.25677e-05;0.424667
6.26677e-05;0.435101
6.27677e-05;0.445504
6.28677e-05;0.455877
6.29677e-05;0.466221
6.30677e-05;0.476533
6.31677e-05;0.486816
6.32677e-05;0.497069
6.33677e-05;0.507292
6.34677e-05;0.517486
6.35677e-05;0.527649
6.36677e-05;0.537783
6.37677e-05;0.547888
6.38677e-05;0.557963
6.39677e-05;0.568008
6.40677e-05;0.578025
6.41677e-05;0.588012
6.42677e-05;0.59797
6.43677e-05;0.607899
6.44677e-05;0.617799
6.45677e-05;0.627671
6.46677e-05;0.637513
6.47677e-05;0.647327
6.48677e-05;0.657113
6.49677e-05;0.666869
6.50677e-05;0.676598
6.51677e-05;0.686298
6.52677e-05;0.69597
6.53677e-05;0.705613
6.54677e-05;0.715229
6.55677e-05;0.724816
6.56677e-05;0.734376
6.57677e-05;0.743908
6.58677e-05;0.753411
6.59677e-05;0.762888
6.60677e-05;0.772336
6.61677e-05;0.781757
6.62677e-05;0.791151
6.63677e-05;0.800517
6.64677e-05;0.809856
6.65677e-05;0.819168
6.66677e-05;0.828453
6.67677e-05;0.83771
6.68677e-05;0.846941
6.69677e-05;0.856145
6.70677e-05;0.865322
6.71677e-05;0.874472
6.72677e-05;0.883595
6.73677e-05;0.892692
6.74677e-05;0.901763
6.75677e-05;0.910807
6.76677e-05;0.919824
6.77677e-05;0.928816
6.78677e-05;0.937781
6.79677e-05;0.94672
6.80677e-05;0.955633
6.81677e-05;0.96452
6.82677e-05;0.973381
6.83677e-05;0.982216
6.84677e-05;0.991026
